C B,BENEFICIARIO,RFC,FACTURAS,CONTRATO,CONCEPTO,TIPO,FDO - #OP,FECHA,IMPORTE,SHEET
320636,"INFRAESTRUCTURA EDUCATIVA, S.A. DE C.V.",IED101109M57,167-183011-6289,ORDEN DE COMPRA 10788,SUMINISTRO DE INUSMOS PARA EL ENCUENTRO DE NEGOCIOS SISTEMAS B,TR,1029282.0,2024-02-09,188447.57,GASTOS VARIOS
320636,"INFRAESTRUCTURA EDUCATIVA, S.A. DE C.V.",IED101109M57,162-183011-6040,ORDEN DE COMPRA 9610,MIERCOLES DE MERCADO AHORA EMPRENDEMOS 19/26 DE ABRIL 2023,TR,1029351.0,2024-02-16,84262.4,GASTOS VARIOS
320679,"GRUPO CARNICO EGOMSA, S.A. DE C.V.",GCE170927N57,F 000264-183011-5730,SFA-DGA-DASG/CC/0177/2023,SUMINISTRO DE INSUMOS PARA LA PREPARACION DE ALIMENTOS DEL MES DE AGOSTO,TR,1029331.0,2024-02-16,40961.56,GASTOS VARIOS
320679,"GRUPO CARNICO EGOMSA, S.A. DE C.V.",GCE170927N57,F 000275-183011-5799,SFA-DGA-DASG/CC/0177.10/2023,SUMINISTRO DE INSUMOS PARA LA PREPARACION DE ALIMENTOS DEL MES DE AGOSTO,TR,1029331.0,2024-02-16,180425.17,GASTOS VARIOS
320679,"GRUPO CARNICO EGOMSA, S.A. DE C.V.",GCE170927N57,F 000276-183011-5800,SFA-DGA-DASG/CC/0177.11/2023,SUMINISTRO DE INSUMOS PARA LA PREPARACION DE ALIMENTOS DEL MES DE AGOSTO,TR,1029331.0,2024-02-16,118497.35,GASTOS VARIOS
320679,"GRUPO CARNICO EGOMSA, S.A. DE C.V.",GCE170927N57,F 178-183011-714,SFA-DGA-DASG/CC/014.1/2023,SUMINISTRO DE INSUMOS DE ALIMENTOS DEL MES DE ENERO 2023,TR,1029331.0,2024-02-16,40555.55,GASTOS VARIOS
320679,"GRUPO CARNICO EGOMSA, S.A. DE C.V.",GCE170927N57,F000271-183011-5829,SFA-DGA-DASG/CC/0177.7/2023,SUMINISTRO DE INUSMOS PARA LA PREPARAICION DE ALIMENTOS DEL MES DE AGOSTO,TR,1029331.0,2024-02-16,16716.96,GASTOS VARIOS
320679,"GRUPO CARNICO EGOMSA, S.A. DE C.V.",GCE170927N57,F 000096-183011-2248,SFA-DGA-DASG/CC/0316.5/2022,SUMINISTRO DE INSUMOS DE ALIMENTOS MES DE OCTUBRE,TR,1029400.0,2024-02-23,22180.58,GASTOS VARIOS
320679,"GRUPO CARNICO EGOMSA, S.A. DE C.V.",GCE170927N57,F 000101-183011-2249,SFA-DGA-DASG/CC/0316.6/2022,SUMINISTRO DE INSUMOS DE ALIMENTOS MES DE OCTUBRE,TR,1029400.0,2024-02-23,22269.44,GASTOS VARIOS
320679,"GRUPO CARNICO EGOMSA, S.A. DE C.V.",GCE170927N57,F 000268-183011-5826,SFA-DGA-DASG/CC/0177.4/2023,SUMINISTRO DE INSUMOS PARA LA PREPARACION DE ALIMENTOS DEL MES DE AGOSTO,TR,1029400.0,2024-02-23,66500.6,GASTOS VARIOS
320715,"SOLUCIONES DIVAD, S.A. DE C.V.",SDI130320NR4,F 7107-183011-6647,SFA-DGA-DASG/CC/0138.3/2023,SUMINISTRO E INSTALACION DE EQUIPO 2 TONELADAS INVERTER (MINISPLIT),TR,1029283.0,2024-02-09,28976.8,GASTOS VARIOS
320715,"SOLUCIONES DIVAD, S.A. DE C.V.",SDI130320NR4,F7089-183011-6714,ORDEN DE COMPRA 10632,SUMINISTRO DE DIVERSO MATERIAL ELECTRICO,TR,1029348.0,2024-02-16,49445.0,GASTOS VARIOS
320717,"DESARROLLO Y TECNOLOGIA INTEGRAL, S.A. DE C.V.",DTI160722KH6,A470-183011-5278,SFA-106-2023,"40% ANTICIPO, ADQUISICION DE LICENCIAMIENTO DE SISTEMA DE INFORMACION Y REGISTRO ELECTRONICO PARA LA SALUD E IMPLEMENTACION DEL EXPEDIENTE CLINICO ELECTRONICO",TR,1029333.0,2024-02-16,3721280.0,GASTOS VARIOS
320717,"DESARROLLO Y TECNOLOGIA INTEGRAL, S.A. DE C.V.",DTI160722KH6,A471-183011-5279,SFA-106-2023,"SEGUNDO PAGO DEL 30%, ADQUISICION DE LICENCIAMIENTO DE SISTEMA DE INFORMACION Y REGISTRO ELECTRONICO PARA LA SALUD E IMPLEMENTACION DEL EXPEDIENTE CLINICO ELECTRONICO",TR,1029333.0,2024-02-16,2790960.0,GASTOS VARIOS
320736,"DILOI, S.A. DE C.V.",DIL190313UN9,A 181-183011-1664,OC 8985,"SUMINISTRO DE REQUERIMIENTOS PARA LOS EVENTO ""BUSINESS NIGHTS""",TR,1029412.0,2024-02-23,730220.0,GASTOS VARIOS
320739,ARROYO SALINAS PEDRO,AOSP650809SH1,628-183011-6422,ORDEN DE COMPRA 10197,"SERVICIO ESPECIALIZADO DE LIMPIEZA BIOLOGICA DEL ARCHIVO DE MONTERREY, N.L.",TR,1029287.0,2024-02-09,951200.0,GASTOS VARIOS
320769,"PRODUCTOS REGIONALES NUEVO LEON, S.A. DE C.V.",PRN130307PT3,ALI1189-183011-6066,ORDEN DE COMPRA 9358,SUMINISTRO PARA TALLER MINI CHEF DE CENTRSO DE BIENESTAR FAMILIAR,TR,1029278.0,2024-02-09,28528.7,GASTOS VARIOS
320769,"PRODUCTOS REGIONALES NUEVO LEON, S.A. DE C.V.",PRN130307PT3,ALI1214-183011-6638,ORDEN DE COMPRA 10891,ADQUSICION DE INSUMOS INDISPENSABLES PARA LAS REUNIONES DE TRABAJO DE LA DIRECCION DE ATENCION A GRUPOS RELIGIOSOS,TR,1029278.0,2024-02-09,14656.28,GASTOS VARIOS
320769,"PRODUCTOS REGIONALES NUEVO LEON, S.A. DE C.V.",PRN130307PT3,ALI1206-183011-6781,ORDEN DE COMPRA 10861,INSUMOS PARA TALLER DE MINI CHEF,TR,1029340.0,2024-02-16,72418.8,GASTOS VARIOS
320769,"PRODUCTOS REGIONALES NUEVO LEON, S.A. DE C.V.",PRN130307PT3,ALI1221-183011-6780,ORDEN DE COMPRA 10809,SERVICIO DE COFFEE BREAK PARA LA CONMEMORACION DEL DIA MUNDIAL DE PERSONAS CON DISCAPACIDAD,TR,1029340.0,2024-02-16,171100.0,GASTOS VARIOS
320769,"PRODUCTOS REGIONALES NUEVO LEON, S.A. DE C.V.",PRN130307PT3,ALI1215-183011-6705,ORDEN DE COMPRA 10970,"INSUMOS NECESARIOS PARA MACRO FERIA NAVIDEÑA ""MONTERREY ME CUIDA"", DIRECCION DE VINCULACION INTERINSTITUCIONAL",TR,1029396.0,2024-02-23,33524.0,GASTOS VARIOS
320770,"SIGNO EVENTOS, S.A.P.I. DE C.V.",SEV210713FQ9,F 796-183011-6252,SFA-DGA-DASG/CC/0175.2/2023,INSUMOS PARA FESTIVAL DE LA CUMBIA CELSO PIÑA,TR,1029293.0,2024-02-09,671635.41,GASTOS VARIOS
320782,"PROMOCIONES RAC, S.A. DE C.V.",PRA1205212M0,A 6397-183011-5560,SFA-DGA-DASG/CC/0127.1/2023,"SUMINISTRO DE INSUMOS PARA LLEVAR A CABO EL EVENTO DE BRIGADAS MULTICULTURALES ""MONTERREY ME CUIDA""",TR,1029338.0,2024-02-16,66572.4,GASTOS VARIOS
320782,"PROMOCIONES RAC, S.A. DE C.V.",PRA1205212M0,A6273-183011-6398,ORDEN DE COMPRA 10186,"SUMINISTRO DE INSUMOS NECESARIOS PARA LA ENTREGA DE UTILES ESCOLARES 2023 ""JUNTOS A LA ESCUELA""",TR,1029338.0,2024-02-16,307666.8,GASTOS VARIOS
320886,GARCIA MUÑOZ MIRIAM ISELA,GAMM830914848,27AED-183011-6371,SFA-DGA-DASG/CC/0207/2023,INTERVENCIONES DE TERAPIA THE LISTENING PROGRAM,TR,1029334.0,2024-02-16,326874.45,GASTOS VARIOS
320894,VELAZQUEZ MARTINEZ OSCAR ROSENDO,VEMO801023JF1,P1459-183011-6566,ORDEN DE COMRPA 9401,"SOLICITUD DE SELLOS DE CLAUSURA, DIRECCION DE INGRESOS",TR,1029291.0,2024-02-09,1566.0,GASTOS VARIOS
320894,VELAZQUEZ MARTINEZ OSCAR ROSENDO,VEMO801023JF1,P1486-183011-6561,ORDEN DE COMPRA 9410,"SOLICITUD DE ELABORACION DE BOLETAJE PARA EL COBRO EN ENTRADASDE LOS USUARIOS EN LA TEMPORADA ACUATICA 2023, DIRECCION DE INGRESOS",TR,1029346.0,2024-02-16,20117.88,GASTOS VARIOS
320903,"CONDOMINIO TORRE MERIDIANO, A.C.",CTM1009086S7,1567-183011-73,SFA-075-2023,CUOTA MENSUAL DE ENFRIAMIENTO PARA LAS OFICINAS DE PLANEACION PRESUPUESTAL UBICADAS DENTRO DE TORRE MERIDIANO LOCAL 3 Y 4 DEL MES DE DICIEMBRE DE 2023.,TR,1029397.0,2024-02-23,8475.51,GASTOS VARIOS
320908,"ISL INDUSTRY SUPPLIER AND LOGISTICS, S DE R.L. DE C.V.",IIS110324HR0,INV003377-183011-6416,SFA-086-2023,SUMINISTRO DE MATERIAL DE ASEO Y LIMPIEZA CORRESPONDIENTE AL MES DE OCTUBRE Y NOVIEMBRE 2023,TR,1029307.0,2024-02-14,907885.39,GASTOS VARIOS
320909,"EL SURTIDOR DIDACTICO DE VERACRUZ, S.A. DE C.V.",SDV9703249Y3,A22-183011-6728,ORDEN DE COMPRA 9622,MOBILIARIO Y EQUIPO NECESARIO PARA EL CENTRO DE BIENESTAR ANIMAL,TR,1029405.0,2024-02-23,113184.68,GASTOS VARIOS
320927,"GRUPO MIRSA DE MONTERREY, S.A. DE C.V.",MIR990311DQ0,1512-183011-6779,ORDEN DE COMPRA 10879,INSUMOS PARA JUNTA DE INTEGRACION ANUAL DEL DIF,TR,1029326.0,2024-02-16,203858.1,GASTOS VARIOS
320947,ADAME FARIAS ADOLFO,AAFA871130744,AR 046-183011-5570,SFA-DGA-DASG/CC/0127.2/2023,"SUMINISTRO DE INSUMOS PARA EL EVENTO DE BRIGADAS MULTICULTURALES ""MONTERREY ME CUIDA""",TR,1029322.0,2024-02-16,24174.4,GASTOS VARIOS
320947,ADAME FARIAS ADOLFO,AAFA871130744,AR 114-183011-5626,SFA-DGA-DASG/CC/0182/2023,RENTA DE SPRINTER PARA LA DELEGACION DEPORTIVA QUE REPRESENTA AL MUNICIPIO DE MONTERREY,TR,1029322.0,2024-02-16,226200.0,GASTOS VARIOS
320947,ADAME FARIAS ADOLFO,AAFA871130744,AR052-B-183011-5583,SFA-DGA-DASG/CC/0165.1/2023,"SERVICIO DE FLETE PARA LA ENTREGA DE ÚTILES ESCOLARES ""JUNTOS A LA ESCUELA""",TR,1029322.0,2024-02-16,807360.0,GASTOS VARIOS
320947,ADAME FARIAS ADOLFO,AAFA871130744,AR123-183011-6707,ORDEN DE COMPRA 10620,INFLABLES PARA PARQUES MUNICIPALES CON LA FINALIDAD DEL SANO ESPARCIMIENTO ENTRE LAS FAMILIAS ASISTENTES,TR,1029322.0,2024-02-16,171713.64,GASTOS VARIOS
320947,ADAME FARIAS ADOLFO,AAFA871130744,AR124-183011-6770,SFA-DGA-DASG/CC/0220/2023,REUBICACION DE CAMARAS DE VIGILANCIA EN PLANTA BAJA DEL PALACIO MUNICIPAL,TR,1029322.0,2024-02-16,28652.0,GASTOS VARIOS
320947,ADAME FARIAS ADOLFO,AAFA871130744,AR138-183011-6637,ORDEN DE COMPRA  10840,"RENTA DE GRUA TIPO GENIA ARTICULADA PARA REALIZAR TRABAJOS A 32 METROS DE ALTURA , LO ANTERIOR PARA LAS INSTALACION DEL PINO NAVIDEÑO EN LA PLAZA ZARAGOZA, SECRETARIA DE SERVICIOS PUBLICOS",TR,1029322.0,2024-02-16,425952.0,GASTOS VARIOS
320957,MORENO ARIAS MARTHA ESTEFANIA,MOAM960108FG6,A45-183011-6291,ORDEN DE COMPRA 10834,"SUMINISTRO DE INSUMOS PARA EL PROYECTO DE FERIAS DE SERVICIOS ""MONTERREY ME CUIDA""",TR,1029268.0,2024-02-08,134038.0,GASTOS VARIOS
320957,MORENO ARIAS MARTHA ESTEFANIA,MOAM960108FG6,A 26-183011-5572,SFA-DGA-DASG/CC/0165/2023,"RENTA DE MOBILIARIO PARA EVENTOS DENOMINADOS ""MIÉRCOLES DE ATENCIÓN CIUDADANA""",TR,1029281.0,2024-02-09,56428.2,GASTOS VARIOS
320957,MORENO ARIAS MARTHA ESTEFANIA,MOAM960108FG6,A22-183011-5961,ORDEN DE COMPRA 10549,SUMINISTRO DE INSUMOS PARA MUESTRA DE PLATILLOS MEXICANOS DE LA CAS ACLUB INFANTIL PAPTI,TR,1029281.0,2024-02-09,47020.0,GASTOS VARIOS
320957,MORENO ARIAS MARTHA ESTEFANIA,MOAM960108FG6,A25-183011-6481,ORDEN  DE COMPRA 10609,SERVICIO DE RENTA DE DIFERENTES ARTICULOS PARA LA CELEBRACION,TR,1029281.0,2024-02-09,509553.19999999995,GASTOS VARIOS
320957,MORENO ARIAS MARTHA ESTEFANIA,MOAM960108FG6,A 30-183011-5263,SFA-DGA-DASG/CC/0183/2023,"SUMINISTRO DE INSUMOS REQUERIDOS PARA ""INAGURACIÓN DEL PUENTE VERDE""",TR,1029341.0,2024-02-16,247868.8,GASTOS VARIOS
320957,MORENO ARIAS MARTHA ESTEFANIA,MOAM960108FG6,A 44-183011-6682,SFA-DGA-DASG/CC/0223.1/2023,SUMINISTRO DE INSUMOS VARIOS PARA EJECUCION DEL EVENTO LANZAMIENTO DEL PLAN MAESTRO DE LA INICIATIVA ALTAMIRA,TR,1029341.0,2024-02-16,10846.0,GASTOS VARIOS
320957,MORENO ARIAS MARTHA ESTEFANIA,MOAM960108FG6,A31-183011-5482,ORDEN DE COMPRA 10675,REQUERIMIENTOS PARA LA PARTICIPACIÓN DEL MUNICIPIO DE MONTERREY EN LA FERIA INTERNACIONAL DEL LIBRO MONTERREY 2023,TR,1029341.0,2024-02-16,219240.0,GASTOS VARIOS
320969,"DISTRIBUIDORA DE EQUIPO MEDICO E INDUSTRIAL DE MEXICO, S.A. DE C.V.",DEM050615HQ4,8516-183011-5926,SFA-114-2023,ADQUISICION DE EQUIPO MEDICO PARA LA DIR. DE SERVICIOS MEDICOS,TR,1029402.0,2024-02-23,71338.84,GASTOS VARIOS
320976,SANTOYO GARCIA RAUL,SAGR7409205R5,2900-183011-124,SSP-334-2023,"POR EL SERVICIO DE ARRENDAMIENTO DE UNIDAD TIPO HODROJET PARA LA SRIA. DE SERVICIOS PUBLICOS, PERIODO DICIEMBREDEL 2023",TR,1029406.0,2024-02-23,2239380.0,GASTOS VARIOS
320994,"GRAFICOS REGIOS, S.A. DE C.V.",GRE201008166,F5142-183011-6510,ORDEN DE COMPRA 10801,"SOLICITUD DE IMPRESION DE FORMATOS PARA BRINDAR ATENCION MEDICA A LOS DERECHOHABIENTES, DIRECCION DE SERVICIOS MEDICOS",TR,1029280.0,2024-02-09,57420.0,GASTOS VARIOS
321007,MORALES ROJAS TAKER GENARO,MORT871119UZA,566-183011-6790,SFA-109-2023,SUMINISTRO E INSTALACION DE CLIMAS PARA LA DIRECCION GENERAL DEL DIF,TR,1029276.0,2024-02-09,417292.18,GASTOS VARIOS
321007,MORALES ROJAS TAKER GENARO,MORT871119UZA,567-183011-6792,SFA-109-2023,SUMINISTRO E INSTALACION DE CLIMAS PARA LA DIRECCION DE RECURSOS HUMANOS Y SERVICIOS PROFESIONALES DE CARRERA,TR,1029276.0,2024-02-09,148807.63,GASTOS VARIOS
321007,MORALES ROJAS TAKER GENARO,MORT871119UZA,568-183011-6791,SFA-109-2023,SUMINISTRO E INSTALACION DE CLIMAS PARA LA DIRECCION DE RECURSOS HUMANOS Y SERVICIOS PROFESIONALES DE CARRERA,TR,1029276.0,2024-02-09,36212.75,GASTOS VARIOS
321020,"XL MKT, S.A. DE C.V.",XMK200313RT1,134-183011-6680,SFA-DGA-DASG/CC/0230/2023,SUMINISTRO DE INSUMOS VARIOS PARA LA INAGURACION DEL CENTRO DE BIENESTAR ANIMAL,TR,1029389.0,2024-02-23,309082.0,GASTOS VARIOS
321078,ALZA SOLUCIONES S.A. DE C.V.,ASO180320I14,A159-183011-6604,ORDEN DE COMPRA 10965,"SUMINISTRO DE BODEGA MOVIL TIPO CONTENEDOR PARA EL RESGUARDO ARCHIVO MUERTO DE LAS DIVERSAS SECRETARIAS, DIRECCION DE PATRIMONIO",TR,1029335.0,2024-02-16,1630852.58,GASTOS VARIOS
338284,HERNANDEZ GONZALEZ EDUARDO,HEGE9703183E1,24158-183009-11,NO APLICA,REEMBOLSO DE GASTOS DE LA SECRETARÍA EJECUTIVA,CH,1110919.0,2024-02-13,3989.25,GASTOS VARIOS
338322,FERNANDEZ GONZALEZ ARTURO,FEGA790723DU7,RFO-01-2024-183015-9,NO APLICA,REEMBOLSO FONDO OPERATIVO MES DE ENERO 2024,TR,383000004.0,2024-02-09,33128.0,GASTOS VARIOS
338406,CHAVEZ OBREGON ANA MARIA,CAOA851030J56,183007-35,NO APLICA,INICIO FONDO DE OPERACION DE LA DIRECCION DE ENLACE DE LA SECRETARIA DE FINANZAS Y ADMINISTRACION,TR,384000017.0,2024-02-22,100000.0,GASTOS VARIOS
338692,CASTRO RODRIGUEZ FRANCISCO DANIEL,CARF690728169,183007-36,NO APLICA,INICIO FONDO DE OPERACION DE LA SECRETARIA DE SERVICIOS PUBLICOS,TR,384000016.0,2024-02-22,300000.0,GASTOS VARIOS
656899,PUENTE MADRID CHRISTIAN MISAEL,PUMC860116293,183007-37,NO APLICA,INICIO FONDO DE OPERACION DE LA COORDINACION DE PARQUIMETROS DE LA DIRECCION DE INGRESOS DE LA SFA,TR,384000018.0,2024-02-23,40000.0,GASTOS VARIOS
110418,"GH MAQUINARIA Y EQUIPO, S.A.DE C.V.",GHM861209RC1,C1684-183011-173,SSP-328-2023,"EST. # 8, ARRENDAMIENTO DE BARREDORAS DE VACIO O SUCCION PARA LA OPERACION DE LA SRIA. DE SERVICIOS PUBLICOS, PERIODO NOVIEMBRE 2023",TR,1029461.0,2024-03-01,2220555.52,GASTOS VARIOS
110418,"GH MAQUINARIA Y EQUIPO, S.A.DE C.V.",GHM861209RC1,C1703-183011-175,SSP-328-2023,"EST. # 10, ARRENDAMIENTO DE BARREDORAS DE VACIO O SUCCION PARA LA OPERACION DE LA SRIA. DE SERVICIOS PUBLICOS, PERIODO ENERO 2024",TR,1029461.0,2024-03-01,2220555.52,GASTOS VARIOS
110741,"ALMACEN PAPELERO SALDAÑA, S.A. DE C.V.",APS931217911,9082-183011-6198,SFA-059-2022,ARTICULOS DE OFICINA Y PAPELERIA PRIMERA PARTE MES DE NOVIEMBRE  2023,TR,1029457.0,2024-03-01,572046.16,GASTOS VARIOS
110973,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,ITE430714KI0,ARTM85188-183011-6451,ORDEN DE COMPRA 9663,SERVICIO INTEGRAL DE ATRACCION Y POSICIONAMIENTO DLE PREMIO SIGA,TR,1029601.0,2024-03-15,1199999.75,GASTOS VARIOS
110973,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,ITE430714KI0,ARTM 112598-183011-188,SFA-DGA-DASG/CC/0242/2023,RENTA DE ESPACIO PARA STAND PARA PARTICIPACION EN EL EVENTO incMTY FACE THA FUTURE,TR,1029649.0,2024-03-22,125000.0,GASTOS VARIOS
111017,PRAXAIR MEXICO S. DE R.L. DE C.V.,PME960701GG0,FZ 5692455-183011-6613,SFA-DGA-DASG/CC/0119.22/2023,ADQUISICION DE EQUIPO CONTENEDOR DE NITROGENO PARA DEPARTAMENTO DE DERMATOLOGIA SERVICIOS MEDICOS,TR,1029596.0,2024-03-15,117837.32,GASTOS VARIOS
111017,PRAXAIR MEXICO S. DE R.L. DE C.V.,PME960701GG0,FB1475609-183011-533,SFA-057-2022,"SUMINISTRO DE OXIGENO, GASES MEDICINALES Y ACCESORIOS, PERIODO DICIEMBRE 2023",TR,1029747.0,2024-03-27,192935.67,GASTOS VARIOS
111017,PRAXAIR MEXICO S. DE R.L. DE C.V.,PME960701GG0,FB1479897-183011-531,SFA-057-2022,"SUMINISTRO DE OXIGENO, GASES MEDICINALES Y ACCESORIOS, PERIODO NOVIEMBRE 2023",TR,1029747.0,2024-03-27,152452.08,GASTOS VARIOS
111017,PRAXAIR MEXICO S. DE R.L. DE C.V.,PME960701GG0,FZ5748317-183011-534,SFA-057-2022,"SUMINISTRO DE OXIGENO, GASES MEDICINALES Y ACCESORIOS, PERIODO SEPTIEMBRE 2023",TR,1029747.0,2024-03-27,260155.63,GASTOS VARIOS
111017,PRAXAIR MEXICO S. DE R.L. DE C.V.,PME960701GG0,FZ5771454-183011-535,SFA-057-2022,"SUMINISTRO DE OXIGENO, GASES MEDICINALES Y ACCESORIOS, PERIODO NOVIEMBRE 2023",TR,1029747.0,2024-03-27,240832.23,GASTOS VARIOS
111017,PRAXAIR MEXICO S. DE R.L. DE C.V.,PME960701GG0,FZ5771455-183011-537,SFA-057-2022,"SUMINISTRO DE OXIGENO, GASES MEDICINALES Y ACCESORIOS, PERIODO DICIEMBRE 2023",TR,1029747.0,2024-03-27,252789.68,GASTOS VARIOS
112246,"MISODI PUBLICIDAD,S.A.DE C.V.",MPU8903089W0,FM 6077-183012-185,OT. 2024020008,"SERVICIO DE ROTULACION DE BARDA EN CANCHA DE FUTBOL PARQUE CANOAS, SEGUN COTIZACION ANEXA.",TR,1029466.0,2024-03-01,103820.0,GASTOS VARIOS
112917,"TELEFONOS DE MEXICO,S.A.B DE C.V.",TME840315KT6,0V03217-01-183011-246,NO APLICA,"SERVICIO TELEFONICO DE LA DELEGACION DE IMPUESTO PREDIAL DE LA CTA 0V03217, DEL MES DE ENERO/2024",TR,1029494.0,2024-03-05,1282.82,GASTOS VARIOS
112917,"TELEFONOS DE MEXICO,S.A.B DE C.V.",TME840315KT6,0V03217-02-183011-247,NO APLICA,"SERVICIO TELEFONICO DE LA DELEGACION DE IMPUESTO PREDIAL DE LA CTA 0V03217, DEL MES DE FEBRERO/2024",TR,1029495.0,2024-03-05,1282.82,GASTOS VARIOS
112917,"TELEFONOS DE MEXICO,S.A.B DE C.V.",TME840315KT6,0F03598-01-183011-501,NO APLICA,"SERVICIO TELEFONICO DEL DIF CANOAS Y SEGURIDAD PUBLICA Y VIALIDAD DE LA CTA 0F03598, DEL MES DE ENERO/2024",TR,1029696.0,2024-03-25,2660.98,GASTOS VARIOS
113516,"CAR ONE AMERICANA,S.A.DE C.V.",COA030402N59,RTS47785-183012-44,OT. 20240456,"MANTENIMIENTO DE 96,000 KMS. PATRIMONIO 82916 2018 MALIBU D",TR,1029656.0,2024-03-22,7052.8,GASTOS VARIOS
113516,"CAR ONE AMERICANA,S.A.DE C.V.",COA030402N59,RTS47786-183012-125,OT. 20240528,"SUMINISTRO E INSTALACION DE ACEITE, FILTRO DE ACEITE Y LIMPIEZA DE MOTOR INTERNO. PATRIMONIO 83226 2020 SPARK NG PAQ F LT",TR,1029656.0,2024-03-22,4368.56,GASTOS VARIOS
113516,"CAR ONE AMERICANA,S.A.DE C.V.",COA030402N59,RTS47792-183012-59,OT. 20240472,MANTENIMIENTO PREVENTIVO POR TIEMPO.PATRIMONIO 84295 2022 AVEO,TR,1029656.0,2024-03-22,3336.16,GASTOS VARIOS
113516,"CAR ONE AMERICANA,S.A.DE C.V.",COA030402N59,RTS47793-183012-61,OT. 20240474,"MANTENIMIENTO DE 108,000 KMS, REEMPLAZO E INSTALACION DE JUEGO DE BALATAS TRASERAS. PATRIMONIO 82659 2017 SUBURBAN N AUT A/C",TR,1029656.0,2024-03-22,11950.32,GASTOS VARIOS
113516,"CAR ONE AMERICANA,S.A.DE C.V.",COA030402N59,RTS47787-183012-51,OT. 20240463,"MANTENIMIENTO DE 60,000 KMS, SUMINISTRO DE PLUMAS LIMPIAPARABRISAS Y ANTICONGELANTE. PATRIMONIO 83084 2018 MALIBU B",TR,1029781.0,2024-03-27,4723.52,GASTOS VARIOS
114181,"AUDIMED , S.A. DE C.V.",AUD010618IE8,FOB4393-183011-516,SFA-034-2022,"SUMINISTRO DE APARATOS AUDITIVOS, DICIEMBRE 2023",TR,1029674.0,2024-03-22,9268.4,GASTOS VARIOS
114430,"KABLA COMERCIAL, S.A. DE C.V.",KCO040707BB5,367534-183011-442,ORDEN DE COMPRA 11031,CALIBRACION DE ALCOHOLIMETROS UTILIZADOS EN LOS OPERATIVOS EFECTUADOS POR LA DIRECCION DE VIALIDAD Y TRANSITO DE LA IGO,TR,1029667.0,2024-03-22,8584.0,GASTOS VARIOS
114430,"KABLA COMERCIAL, S.A. DE C.V.",KCO040707BB5,367535-183011-447,ORDEN DE COMPRA 11035,CALIBRACION Y REPARACION DE ALCOHOLIMETROS UTILIZADOS EN LOS OPERATIVOS EFECTUADOS POR LA DIRECCION DE VIALIDAD Y TRANSITO DE LA IGO,TR,1029789.0,2024-03-27,8723.2,GASTOS VARIOS
114683,"REGIA SOLUCION, S.A. DE C.V.",RSO040812480,FD6011-183011-6744,ORDEN DE COMPRA 10866,"ADQUISICION DE TERMOS PERSONALIZADOS CON LA IDENTIDAD GRAFICA DEL PROGRAMA COMUNIDADES PAZ, QUE SERAN ENTREGADOS A LOSPARTICIPANTES QUE ACUDAN A LOS TALLERES IMPARTIDOS",TR,1029525.0,2024-03-08,153120.0,GASTOS VARIOS
114683,"REGIA SOLUCION, S.A. DE C.V.",RSO040812480,FD5958-183011-5619,ORDEN DE COMPRA 10742,"ADQUISICION DE PULSERAS DE SILICON PARA EVENTO ""CONFERENCIA Y TESTIMONIOS DE MUJERES VICTORIOSAS EN SU BATALLA CONTRA EL CANCER""",TR,1029595.0,2024-03-15,9280.0,GASTOS VARIOS
114683,"REGIA SOLUCION, S.A. DE C.V.",RSO040812480,FD6057-183011-507,ORDEN DE COMPRA 11041,"SELLOS NECESARIOS DERIVADO AL CAMBIO DE LA MODIFICACION DEL FIDEICOMISO, CONTRALORIA",TR,1029657.0,2024-03-22,3132.0,GASTOS VARIOS
114683,"REGIA SOLUCION, S.A. DE C.V.",RSO040812480,FD 6059-183011-400,DERIVADO DE LA O.C. 10997,"ADQUISICION DE DIPLOMAS, RECONOCIMIENTOS Y MEDALLAS PARA PREMIACION A GANADORES DE LA CONVOCATORIA POR RECONOCER EL ESFUERZO REALIZADO A QUE TIENDAN A PROTEGER, RESTAURAR Y MEJORAR EL MEDIO AMBIENTE",TR,1029775.0,2024-03-27,59310.8,GASTOS VARIOS
114683,"REGIA SOLUCION, S.A. DE C.V.",RSO040812480,FD6056-183011-460,ORDEN DE COMPRA 11046,ADQUISION DE 2 SELLOS CON ESCUDO OFICIAL DEL MUNICIPIO DE MONTERREY PARA LA DIRECCION GENERAL DE TURISMO ES CULTURA,TR,1029775.0,2024-03-27,3155.2,GASTOS VARIOS
114683,"REGIA SOLUCION, S.A. DE C.V.",RSO040812480,FD6058-183011-510,ORDEN DE COMPRA 11040,"SELLOS NECESARIOS PARA TRAMITES DIVERSOS, CONTRALORIA",TR,1029775.0,2024-03-27,1798.0,GASTOS VARIOS
114761,"BIOANALISIS Y SERVICIOS HEMATOLOGICOS , S.A. DE C.V.",BSH880903CU6,VIS982-183011-104,SFA-099-2023,"SERVICIO DE BANCO DE SANGRE, PERIODO NOVIEMBRE DEL 2023",TR,1029452.0,2024-03-01,59017.41,GASTOS VARIOS
